,ICICI_Close_ret,Nifty_Close_ret,BankNifty_Close_ret,Gold_Close_ret,USD_INR_ret,Bond_10Y_ret,Bond_5Y_ret,US_10Y_ret,US_5Y_ret,FII_Net_chg,DII_Net_chg,CPI_Index_chg,WPI_Index_chg,Trade_Balance_Billion_USD_chg,Repo_Rate_%_chg,CRR_%_chg,Real_GDP_YoY_Growth_%_chg,Net Profit (₹ Cr)_chg,NII (₹ Cr)_chg
2012-05-08,-0.02156864730206721,-0.022583237144103662,-0.029552377036858285,-0.021341694381911958,0.004337583415627155,-0.01729484231329037,-0.0025148207972655093,-0.021540930904186014,-0.02459670096947252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-09,-0.009927034278821146,-0.005042821909914006,-0.019370379230933144,-0.006442183199088381,0.011413726676104827,0.00233890879633831,0.003232180942806315,-0.0010893106868340198,-0.003939625551236118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-10,-0.009534866293606338,-0.0018308157369825856,0.0006484645284266793,0.0008780886453683303,-0.009345862418237658,0.00011680196240562695,-0.0005977643790884165,0.026352643993499326,0.018253438688116977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-11,-0.0011675497618384777,-0.0074384941865402255,-0.0013611496732532284,-0.007235694057575699,0.007110808405299336,0.0003503240533288726,0.0016728406338623492,-0.02308826527644201,-0.03416884702159785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-14,-0.015490837637345127,-0.00429008318777997,-0.0150571862609734,-0.014630373776526494,0.005392853609217854,-0.005502560275061309,-0.0028694424279527087,-0.02921121119468295,-0.03676385328887639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-15,0.019969380045335106,0.007106196307577927,0.00668015381800489,-0.0024378832424801207,-0.00018547714047429943,-0.002703816377126526,0.0,-0.006171148552118051,0.016506516105322576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-16,-0.02786849093929381,-0.01725364197067538,-0.016820399582722415,-0.013320661016581662,0.007944614534624531,0.0025864110350485962,-0.00023949227751882097,-0.006775838984951524,0.009504523870710532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-17,-0.008787173391280066,0.0024567533539605795,-0.001097245933506501,0.024625958761503444,0.0005519271596274933,-0.0025864110350485294,0.0002394922775188419,-0.03634663924170607,-0.013605638815206152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-18,0.02229064292729991,0.004353778862483168,0.016903117189821727,0.01080202267237359,0.002021130683427526,0.0035252680456853585,-0.00179759171180666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-21,0.007300627273846499,0.0,0.010869549201021263,-0.0020125485861335465,0.008953920031312049,0.0019921492496942296,0.0009591176853220502,0.019203378605172267,0.014956060521052451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-22,-0.012780018540850096,-0.00634750970013281,-0.015331539394138402,-0.007646876018406951,0.006708392486211016,-0.002578831578050466,-0.00023969319386099382,0.03288276340517517,0.03838986928541542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-23,-0.009409989444543418,-0.005125777203313112,-0.0063749395487494405,-0.018052002832832256,0.010962460399154347,-0.0008219339393042739,-0.0003596475492821024,-0.04098469331004182,-0.05608946218516104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-24,0.033834391482818874,0.01757748695340402,0.024422708754919566,0.005925227079559546,-0.007174918672295317,-0.0018812468805157027,0.0003596475492821809,0.021839942028502857,0.059978023163077834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-25,-0.007338518264322182,-0.00020321486380266794,0.0019794158855992038,0.007357443151002155,-0.0036068569309930187,0.0014112668460160205,0.0020355631766728163,-0.007990875380499847,-0.014332463453940904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-28,0.024015621636756707,0.013173958334390843,0.025269516687543406,0.0,0.0,0.00035250573186825846,-0.0022753138371355394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-29,0.005140486006170299,0.0008922027131203923,0.0010098671736684466,-0.012959745819266628,0.006483004878078312,0.000704638901733132,0.00011988251527879747,-0.008055313045458484,0.0026211996931795305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-30,-0.025908400575333213,-0.007916888957933466,-0.018090873417442487,0.009511671214859622,0.007510764921383824,0.0005868200391386643,0.0,-0.06319142955982239,-0.10187619315815988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-31,-0.022096621563769563,-0.005367101491185887,-0.009807684560002384,-0.0005118674635913401,0.004444056731858597,-0.017278536368488043,-0.0064943102576262976,-0.0274502762538624,-0.02792245147918877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,-0.0019810799793749286,-0.01692671398152418,-0.018537508533097092,0.03187831178230042,-0.01228272412580085,-0.0009554521209355682,-0.0018114853090814896,-0.074838035166316,-0.07904965692671545,0.0,0.0,0.6429683834589667,0.0,2.028115003099263,0.0,0.0,0.0,0.0,0.0
2012-06-04,0.009105115897134218,0.001351903957286658,0.010166574643307866,-0.005135068018744437,0.0037807228399061523,-0.003231407275983391,-0.006062094219287319,0.040085489398833225,0.09384281201703623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-05,0.0040485957738164505,0.0031200109335819946,0.010397227827895435,0.001859082205380155,-0.0019785958429003156,-0.0011994723760278632,-0.001338606832071425,0.018813428318436763,-0.01628456045268018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-06,0.020432415391914434,0.02714058403860763,0.02944028786974556,0.010837604631931995,-0.00505416238338308,0.004669828279193656,0.0024324993750611955,0.05926275672242295,0.08027229263679207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-07,0.026428876411676457,0.010461150903908,0.021134554849523084,-0.028703015919928014,-0.006353838204489228,-0.0028711588093198567,-0.003650971561880874,0.0018154443232697005,-0.015267523916981794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08,-0.0010847229758560255,0.0036964255001187096,0.004806966582583951,0.0022035454843187135,0.00870359075423125,0.0008382732063838364,0.00036569757218678635,-0.01033134629074071,-0.004204577189657129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-11,-0.0028991337974077435,-0.0028155257153311976,-0.002969722257023953,0.0033902747537376044,0.005401525556564548,-0.0029970651217799318,0.0,-0.022861632686847603,-0.02993812713908268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-12,0.014768117175872293,0.01215350351575396,0.016908762043776556,0.010722595990918843,-0.0016173963450405256,-0.004211039129013921,-0.006848504203971606,0.03741619452245526,0.0779253553605373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-13,0.01220122566859484,0.0010843223020839507,-0.0010904172781382936,0.003342843608440202,-0.0007196833703936268,-0.0002411672506565051,-0.0018424128530498281,-0.038041419131595894,-0.05362105729081409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-14,-0.036570315050422394,-0.01310924495287964,-0.029172939035875502,0.0001854156211862676,0.002516629047095318,0.004091954199250592,0.004048836891105724,0.007476648546507563,0.016807151991320973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-15,0.03226352900514266,0.016539804211283652,0.022898416991405282,0.0052998062801940925,-0.006484172574458523,0.001200336238227343,0.0006120325792371821,-0.01500961872791481,-0.060104003190915266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-18,-0.035076280945200294,-0.014662147764778139,-0.03178707544439222,-0.000799366013998755,0.009173551156429906,0.010976010930931635,0.009984254375014344,-0.0018921613827187548,0.010271593187173706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-19,0.012474527666880172,0.007789124317959819,0.003741770607891432,-0.0021552396687366127,0.00035803795584766807,-0.004757382902269228,-0.0003635262081838989,0.022472864214102023,0.02308900992014301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-20,0.007470704203796769,0.0032666409844854687,0.00462316868838987,-0.004572082319639419,0.006600684031352093,0.0,-0.00024242424361135297,0.013488834448885885,0.05953320688383601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-21,0.019790976982093533,0.0086432855573779,0.020322511663663768,-0.03119081356784057,0.00017779358211990361,-0.005379249119735972,-0.0032784924029080663,-0.014724149139021469,-0.025869370806771964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-22,0.002409822881348351,-0.003675710428627626,0.0004682416551076523,0.0009583134418115972,0.01261634992810294,0.0003595182494233819,-0.0008517369864552404,0.03282970739501989,0.035233946880859145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-25,-0.005651841778625712,-0.006120440371459533,-0.011280361688127167,0.013635854216098234,0.00035014005959974195,-0.002038981216157339,-0.003536373419020171,-0.03902934922643819,-0.057550120194607056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-26,-0.0033114356381529725,0.001201686933128108,0.004458138058257216,-0.008540301789498156,-0.0031556828431800214,0.0016794629667339325,-0.003671525358002461,0.012361084801661164,0.020935846345955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-27,0.00990192815818504,0.004112003271970844,0.004772971841785245,0.002221165438019698,-0.0003512469302007406,0.0014372981274195838,0.0006128577748969219,-0.004309005944767634,-0.006930028252563773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-28,0.005206840634886816,0.0014089915678230246,-0.0013935274986237138,-0.017779983130193897,-0.002110076393954991,0.0010766195190301858,-0.00024509804044248515,-0.027518952633160017,-0.03683130649474435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-29,0.04845918137818723,0.0248860906366406,0.03311278829951956,0.03187831178230042,-0.01228272412580085,0.0019111329276045666,0.0003676245369507815,0.05069071288720023,0.05064366804610155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-02,-0.0056858374654897475,-5.679463652956444e-05,0.006895432793648997,-0.003936674515221323,-0.0021617734954537957,0.0003579311617284187,0.0030582934106969466,-0.04879016057662651,-0.085889589751582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-03,0.00801759402131479,0.001769754524874917,0.006614467556093217,0.014976261054684985,-0.01228272412580085,-0.018095832846314067,-0.0008553797796554159,0.03176847516596316,0.0410013447522725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-04,0.001330162223555897,0.002757116023506428,0.004583466504156729,0.0,0.0,-0.0023260094957874705,-0.003919652250096275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-05,0.019796226328513442,0.004656706469918981,0.010622903464697913,-0.007677595841302577,0.011715308802876391,0.001959104336654026,-0.0003682563105509319,-0.0210664783420747,-0.03504015201909787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,0.01535637394918749,-0.0019446391500623072,0.0012630153828655738,-0.019139039655363514,0.009418653217512705,-0.002572112386255529,0.0009817156267653347,-0.03375040027418343,-0.05027714305061319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-09,-0.00546867642583291,-0.007892770948501047,-0.006336070295300005,0.0064414186547363285,0.007185229403914227,-0.0007361060325023158,0.0009807528063320648,-0.020282028380130275,-0.02531776500017097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-10,0.013775369705430071,0.0132199458969235,0.015323918892456925,-0.005871368037160729,-0.008628491426044842,0.00036812074776099277,0.0012245899154646536,-0.009963540085976177,-0.0080450878148262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-11,-0.006757169444199864,-0.007332285285333639,-0.003564011552442745,-0.0025995244667151854,0.002344244153536668,-0.0011047690315333805,-0.004661441217932233,0.0,0.01443489869019256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-12,-0.00933315751821673,-0.013480158401750039,-0.009095327185165055,-0.006560277556704476,0.005568043123719854,-0.004678083134404892,-0.003078630594884337,-0.012764737254917733,-0.0015937003115661793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-13,-0.001941710903799602,-0.001529271504729059,-0.0020602638391152063,0.016917844443290076,-0.01228272412580085,-0.0009876544012724297,-0.0012341109797842334,0.013432022917150139,0.004773312251129708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-16,-0.006445966254754336,-0.005755687624308978,-0.0024808157990562525,-0.0002513663600440253,-0.0009078529901798939,-0.005822252433513015,-0.0039594211587929305,-0.023625781527032964,-0.05715835818668666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-17,0.0030387435823219316,-0.0008469413317297982,-0.0009609381358744667,-0.0013206149982708804,-0.0003633720970214326,0.005080870958803596,-0.0033529991053527644,0.024959177364646947,0.037926956761190914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-18,0.01750728331132719,0.004505602651746632,0.004635021644870516,-0.011837423346489425,0.005436765838350894,-0.00297103461922379,0.0023606894233318063,-0.014765418754764162,-0.03960912153332831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-19,0.012328151656906169,0.00504836919305378,0.0014084757519920558,0.006157741197844146,-0.0030772039849173995,0.0023527965778936833,0.000372231532308461,0.024049264489846255,0.03474299445550667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-20,-0.016649417089513785,-0.007197737118262219,-0.013310771140173608,0.0015177543118384655,0.0019922129200707294,-0.0012376239203501747,-0.001241310983620129,-0.03697896767070413,-0.05859420854760869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-23,-0.02397112162021157,-0.016884926528955263,-0.01994645905509528,-0.0034181730051708655,0.011691832080383104,-0.001115172657543657,-0.004107293097528412,-0.017271652511609042,-0.0315262664468883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-24,0.0036624168599840904,0.002000752092925557,0.0023719436285615987,-0.0006977105953359328,0.005350467552830946,0.0004957858306809165,0.0024912818066941673,-0.0218394724873407,-0.019767000896812107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-25,0.0017446747481332627,-0.00363361612631477,-0.0030291270508791897,0.020101179321087303,-0.0021367529497351087,0.0038340285664967785,0.0006218518949224493,0.0014234694266053297,0.007233319211817033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-26,-0.012276074302138996,-0.013119999282962123,-0.018087478099704752,0.004343785917845313,-0.009132483563272474,0.0014802025645735495,0.0008699435085402573,0.015526038941932163,0.04921906707768965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-27,0.023434401719136817,0.01121000358729877,0.00561203043614143,0.001794070444503943,-0.0036042569203656397,0.0007392804673815153,0.0016136042724129915,0.08063941777530072,0.10798239248681199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-30,0.03830849639217344,0.019408979065827576,0.02643123552290976,0.001111889644688937,0.000541467389819941,0.003565504484250028,0.0008677865789723879,-0.033347320613269595,-0.06726544965929813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-31,-0.0032190796884994165,0.005599929458278862,-0.0026977099176786557,-0.005696226974696493,0.002342976650806606,0.011834457647002798,0.014149728541240714,-0.008010700371374585,-0.03122685048644719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-01,-0.0018740867841481545,0.0021968584221014834,0.0034417644074908635,-0.004231260703659929,-0.001441182018495792,-0.0018209413225836633,-0.002079129960733908,0.031015386249606376,0.07088317471497434,0.0,0.0,0.6429683834589667,0.6395340867257466,-1.5811200000000003,0.0,0.0,0.0,0.0,0.0
2012-08-02,-0.0007297888841826709,-0.0024359384433229802,-0.0038752182455182686,-0.010215956030912727,0.0066481243869740535,-0.0013374675226156085,-0.000612332393145366,-0.040443024312318304,-0.051047773106907876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-03,-0.019960202380476414,-0.00230763010487979,-0.0061850067473512614,0.011649142470026142,-0.0016130481138889592,0.0044916615728440865,0.0020804021454367623,0.0648344690373169,0.09813318618807192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-06,0.014837115231504789,0.012735553625573123,0.014130617182556449,0.004287200553178683,-0.004134094141679009,-0.0041267202635203145,-0.0006114338313384483,-0.01212139464113219,-0.04088383035311784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-07,0.021055405781606203,0.010198622309721916,0.012306432425614204,-0.0019860201813826557,-0.00831981648408787,-0.008918268137604,-0.006134988567515944,0.04394935321905974,0.08301058735034346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-08,-0.01661057852824605,0.0002435299671450816,-0.005937174971223564,0.001986020181382777,0.00398767974495328,-0.0013507707585844414,0.00024612355526672903,0.007343952645636805,0.022504427821483364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-09,-0.005861046483230843,-0.0028233533426232993,-0.00794750323544928,0.0026005904265769425,-0.001991852175075048,0.00036857301234256216,0.0,0.028848141591317444,0.01243969537216783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-10,0.0022021084086838593,-0.00047922749776307234,-0.008358698154653336,0.0016065102594872518,0.00018124150480060101,0.0028212223557576637,0.0006150439950323835,-0.023375301632250357,-0.04495139633204368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-13,-0.0060935629922185975,0.005155472083349568,0.004079833682539608,-0.006255231008312323,0.0028954055696398216,0.004887595262535918,0.003682341217513936,0.0030275500519417143,0.008583803711787175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-14,0.02173377182442571,0.006049503744983293,0.011266700739097694,-0.0063571115753349,0.00576578173896465,0.0018267069562285802,0.0018360981962261336,0.042609941357498245,0.060792154065948144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-15,0.0,0.0,0.0,0.002684854905291065,0.0,0.00024330900363355058,0.0,0.044753998243532545,0.06361654630966404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-16,-0.013913684403543194,-0.00323921273413046,-0.008822832575244043,0.0077023951802267935,-0.0007189072919259702,0.005337875102991258,0.0037839532485735277,0.017028710773286587,0.02607220061744791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-17,0.005994092478864058,0.0006243883745507009,-0.0008491111688533494,0.00012379237775770355,0.0,-0.003393531313875815,-0.0012190663462678254,-0.01095300172211761,-0.021053359465129422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-20,0.0,0.0,0.0,0.0023482440213155654,-0.002159828053429897,0.0,0.0,-0.0011019143007091358,-0.008799590403659251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-21,0.013472293511443597,0.01014167866750203,0.004940714259562738,0.012147418590037432,-0.0007209805647568401,0.000970756052450394,0.0014627013821910586,-0.0049737947504598585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-22,-0.0013853121544733912,-0.0015045258717129944,0.00025788038046759085,-0.0015256463843216833,0.0007209805647568786,-0.0029150998415657433,-0.0024390255993589696,-0.04881784686570648,-0.10507996665030166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-23,0.0,0.0004617572633175854,-0.001385500545940474,0.01947442928768001,-0.006507615156738189,0.0008511156207143232,0.0028043668930771786,-0.03131716696325633,-0.03714716153339083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-24,-0.02022680303487776,-0.005304542887016916,-0.012010510534688153,0.00011982586151048442,0.0048846772836074895,-0.0025555231431360647,-0.001828042675909272,0.007177043234944655,0.024444092527309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-27,-0.020216645609173817,-0.0067896999946754025,-0.017814967195764943,0.0015558470788295134,0.004860933146906003,-0.002562070577363443,-0.001953602574938989,-0.017433519058954523,-0.03028344997773787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-28,-0.013888938566020899,0.0,-0.009005600715305583,-0.0035341163328350606,-0.0005389383046103813,-0.001466992928125716,-0.00024446889255125894,-0.011589061179253648,-0.011782192228535208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-29,-0.0064719073112074876,-0.01174104537301993,-0.004733092785246128,-0.004028476165369704,0.0007185198800233688,0.00036695003775474757,0.00024446889255112,0.0146166112311954,0.011782192228535205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-30,0.0038664149346651668,0.005140138925224487,0.0072945850182511915,-0.0038028891605771755,-0.0010779735143753055,0.0020768439448392907,0.0013435116524707267,-0.020770470936753042,-0.03728998103120782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-31,-0.019538513276367474,-0.010696567362371883,-0.009434392945478872,0.01863387896691745,-0.001979307888652754,0.0057195166565669284,0.004627382830829277,-0.03645907756945442,-0.09896422626308575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-03,0.0007201032310268034,-0.0009037076407566584,-0.0027564425028984373,0.0,0.0,-0.003159944292015056,-0.002189249232451758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-09-04,0.010851424235051617,0.003846980593905577,0.005769838838566491,0.004914916675882987,0.0016197250009235122,-0.0003652523325443325,-0.0012183237374423371,0.012090464909560904,0.0426993655405261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
