,ICICI_Close,Nifty_Close,BankNifty_Close,Gold_Close,USD_INR,Bond_10Y,Bond_5Y,US_10Y,US_5Y,FII_Net,DII_Net,CPI_Index,WPI_Index,Trade_Balance_Billion_USD,Repo_Rate_%,CRR_%,Real_GDP_YoY_Growth_%,Net Profit (₹ Cr),NII (₹ Cr)
2010-02-10,121.24114227294922,4757.2001953125,8289.9033203125,1075.800048828125,46.36,7.788,7.24,3.694000005722046,2.36899995803833,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-11,125.22036743164062,4826.85009765625,8381.302734375,1094.199951171875,46.39,7.859,7.291,3.7330000400543217,2.374000072479248,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-12,125.22036743164062,4826.85009765625,8381.302734375,1089.5,46.44,7.859,7.291,3.693000078201294,2.3340001106262207,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-15,123.90155029296876,4801.9501953125,8312.603515625,1089.5,46.44,7.891,7.329,3.693000078201294,2.3340001106262207,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-16,126.19051361083984,4855.75,8397.7021484375,1119.300048828125,45.99,7.868,7.342,3.6640000343322754,2.299999952316284,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-17,127.47906494140624,4914.0,8551.400390625,1119.5,46.0,7.892,7.342,3.742000102996826,2.388000011444092,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-18,127.34259796142578,4887.75,8573.80078125,1118.0,46.2,7.869,7.329,3.802999973297119,2.444000005722046,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-19,126.35731506347656,4844.89990234375,8487.0009765625,1121.300048828125,46.24,7.885,7.329,3.7820000648498535,2.4630000591278076,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-22,126.06169891357422,4856.39990234375,8493.2509765625,1112.5999755859375,46.15,7.846,7.304,3.799000024795532,2.447999954223633,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-23,128.50985717773438,4870.0498046875,8512.8515625,1102.699951171875,46.25,7.799,7.304,3.690999984741211,2.3529999256134033,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-24,127.5093765258789,4858.60009765625,8504.451171875,1096.5,46.27,7.799,7.304,3.694999933242798,2.359999895095825,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-25,129.09349060058594,4859.75,8537.7001953125,1107.800048828125,46.29,7.823,7.316,3.6419999599456783,2.3380000591278076,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-02-26,132.2086639404297,4922.2998046875,8722.6484375,1118.300048828125,46.05,7.864,7.343,3.5950000286102295,2.2839999198913574,325.91,-1300.31,65.03028,78.4632109468159,-12.47613,6.0,5.0,10.149064571049893,878.0,2100.0
2010-03-01,132.2086639404297,4922.2998046875,8722.6484375,1117.800048828125,46.01,7.864,7.343,3.6059999465942383,2.2829999923706055,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-02,135.9983673095703,5017.0,8921.99609375,1136.9000244140625,46.01,7.944,7.368,3.614000082015991,2.2730000019073486,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-03,137.69615173339844,5088.10009765625,9039.3447265625,1142.699951171875,45.55,7.952,7.369,3.625,2.2699999809265137,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-04,136.18785095214844,5080.25,9013.6953125,1132.5999755859375,45.82,7.945,7.343,3.6059999465942383,2.2750000953674316,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-05,136.69566345214844,5088.7001953125,9038.3447265625,1134.800048828125,45.49,7.973,7.356,3.681999921798706,2.3429999351501465,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-08,140.03065490722656,5124.0,9145.84375,1123.5999755859375,45.5,8.01,7.33,3.7079999446868896,2.3550000190734863,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-09,140.2428741455078,5101.5,9138.09375,1122.0,45.6,7.97,7.291,3.700999975204468,2.3380000591278076,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-10,139.12869262695312,5116.25,9119.1435546875,1107.800048828125,45.35,7.978,7.304,3.7200000286102295,2.378000020980835,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-11,141.10694885253906,5133.39990234375,9186.7431640625,1108.0,45.49,8.0,7.278,3.7200000286102295,2.4100000858306885,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-12,141.98614501953125,5137.0,9172.7939453125,1101.5,45.48,8.015,7.278,3.7100000381469727,2.4170000553131104,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-15,140.03065490722656,5128.89990234375,9085.39453125,1105.0999755859375,45.55,8.005,7.304,3.7039999961853023,2.4049999713897705,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-16,141.05389404296875,5198.10009765625,9102.8447265625,1122.199951171875,45.45,8.005,7.304,3.6530001163482666,2.3480000495910645,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-17,143.7900848388672,5231.89990234375,9188.2939453125,1124.0,45.28,7.965,7.266,3.6419999599456783,2.365999937057495,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-18,146.07908630371094,5245.89990234375,9252.1923828125,1127.4000244140625,45.45,7.912,7.227,3.671999931335449,2.4140000343322754,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-19,145.0028076171875,5262.7998046875,9270.6923828125,1107.4000244140625,45.31,7.831,7.188,3.687000036239624,2.450999975204468,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-22,141.77392578125,5205.2001953125,9186.84375,1099.300048828125,45.52,7.855,7.214,3.663000106811523,2.4140000343322754,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-23,140.2959442138672,5225.2998046875,9222.79296875,1103.5,45.5,7.863,7.227,3.680000066757202,2.4119999408721924,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-24,140.2959442138672,5225.2998046875,9222.79296875,1088.5999755859375,45.4,7.863,7.227,3.8289999961853023,2.569999933242798,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-25,141.5617218017578,5260.39990234375,9318.1416015625,1092.699951171875,45.5,7.875,7.24,3.901000022888184,2.6610000133514404,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-26,143.6309051513672,5282.0,9456.08984375,1104.199951171875,45.16,7.856,7.266,3.8550000190734863,2.6040000915527344,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-29,144.40399169921875,5302.85009765625,9517.4892578125,1110.300048828125,44.94,7.762,7.175,3.864000082015991,2.5989999771118164,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-30,145.4954376220703,5262.4501953125,9470.189453125,1104.5,45.06,7.769,7.253,3.868000030517578,2.6040000915527344,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-03-31,144.3888397216797,5249.10009765625,9459.4892578125,1113.300048828125,44.95,7.85,7.306,3.8329999446868896,2.559999942779541,325.91,-1300.31,65.03028,79.1015950595489,-11.05778,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-01,144.41160583496094,5290.5,9507.6396484375,1125.0999755859375,44.79,7.85,7.306,3.8589999675750737,2.5810000896453857,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-02,144.41160583496094,5290.5,9507.6396484375,1125.0999755859375,44.74,7.85,7.306,3.8589999675750737,2.5810000896453857,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-05,149.36856079101562,5368.39990234375,9698.4873046875,1132.9000244140625,44.39,7.811,7.227,3.99399995803833,2.740999937057495,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-06,151.25584411621094,5366.0,9728.0869140625,1135.0999755859375,44.41,7.795,7.227,3.9679999351501465,2.7130000591278076,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-07,149.6717529296875,5374.64990234375,9680.9375,1152.300048828125,44.44,7.796,7.214,3.86299991607666,2.611000061035156,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-08,145.6925048828125,5304.4501953125,9519.8896484375,1152.199951171875,44.41,7.863,7.201,3.8959999084472656,2.635999917984009,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-09,148.2998504638672,5361.75,9656.3876953125,1161.0999755859375,44.1,8.013,7.201,3.888000011444092,2.638000011444092,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-12,146.23068237304688,5339.7001953125,9575.3388671875,1161.5999755859375,44.41,8.029,7.188,3.8459999561309814,2.5929999351501465,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-13,142.82748413085938,5322.9501953125,9482.8896484375,1152.800048828125,44.4675,8.057,7.227,3.811000108718872,2.563999891281128,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-14,142.82748413085938,5322.9501953125,9482.8896484375,1159.0,44.2,8.057,7.227,3.8550000190734863,2.5959999561309814,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-15,139.15902709960938,5273.60009765625,9344.4912109375,1159.699951171875,44.32,8.079,7.267,3.848000049591065,2.562000036239624,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-16,139.8335723876953,5262.60009765625,9353.6416015625,1136.300048828125,44.3,8.088,7.28,3.7699999809265137,2.4709999561309814,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-19,139.43185424804688,5203.64990234375,9302.7919921875,1135.199951171875,44.72,8.077,7.697,3.806999921798706,2.5230000019073486,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-20,141.432861328125,5230.10009765625,9445.990234375,1138.5999755859375,44.5,7.984,7.599,3.805000066757202,2.5439999103546143,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-21,144.29788208007812,5244.89990234375,9555.1884765625,1148.199951171875,44.54,8.008,7.624,3.73799991607666,2.494999885559082,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-22,143.07760620117188,5269.35009765625,9623.1376953125,1142.300048828125,44.52,7.992,7.563,3.7720000743865967,2.5399999618530273,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-23,148.20889282226562,5304.10009765625,9813.185546875,1153.0999755859375,44.42,8.058,7.601,3.816999912261963,2.5929999351501465,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-26,145.5485382080078,5322.4501953125,9839.0361328125,1153.5,44.33,8.07,7.589,3.815000057220459,2.575000047683716,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-27,143.54751586914062,5308.35009765625,9756.3369140625,1161.699951171875,44.41,8.108,7.521,3.690000057220459,2.434000015258789,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-28,139.37881469726562,5215.4501953125,9634.7880859375,1171.300048828125,44.54,8.108,7.541,3.7730000019073486,2.5169999599456787,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-29,143.56268310546875,5254.14990234375,9803.685546875,1168.4000244140625,44.61,8.092,7.505,3.7279999256134033,2.486999988555908,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-04-30,144.3054962158203,5278.0,9870.2353515625,1180.0999755859375,44.2,8.061,7.433,3.663000106811523,2.4200000762939453,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-03,142.0240478515625,5222.75,9775.38671875,1182.699951171875,44.46,8.045,7.441,3.7049999237060542,2.4779999256134033,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-04,138.73452758789062,5148.5,9623.587890625,1168.5999755859375,44.62,7.968,7.308,3.61299991607666,2.390000104904175,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-05,136.9837188720703,5124.89990234375,9581.73828125,1174.5999755859375,44.82,7.973,7.331,3.549999952316284,2.302999973297119,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-06,136.8624267578125,5090.85009765625,9581.888671875,1196.9000244140625,45.29,7.978,7.349,3.3980000019073486,2.1440000534057617,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-07,132.88319396972656,5018.0498046875,9275.9921875,1210.0,45.4,7.966,7.376,3.428999900817871,2.171999931335449,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-10,139.78050231933594,5193.60009765625,9656.1376953125,1200.4000244140625,44.84,8.023,7.399,3.5390000343322754,2.257999897003174,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-11,138.94680786132812,5136.14990234375,9625.9873046875,1219.9000244140625,45.1,7.975,7.353,3.5350000858306885,2.247999906539917,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-12,138.6663360595703,5156.64990234375,9722.0869140625,1242.699951171875,45.08,7.93,7.302,3.566999912261963,2.2760000228881836,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-13,140.52333068847656,5178.89990234375,9773.236328125,1228.800048828125,45.0,7.499,7.261,3.563999891281128,2.2720000743865967,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-14,138.10548400878906,5093.5,9588.9384765625,1227.4000244140625,45.2,7.502,7.245,3.441999912261963,2.1489999294281006,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-17,136.59716796875,5059.89990234375,9526.3896484375,1227.699951171875,45.51,7.466,7.238,3.4719998836517334,2.178999900817871,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-18,134.79322814941406,5066.2001953125,9492.1396484375,1214.300048828125,45.51,7.5,7.254,3.375999927520752,2.0910000801086426,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-19,124.9778289794922,4919.64990234375,9108.244140625,1192.5999755859375,46.27,7.438,7.215,3.3589999675750732,2.109999895095825,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-20,126.06926727294922,4947.60009765625,9174.4931640625,1187.800048828125,46.8,7.416,7.226,3.263999938964844,2.0260000228881836,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-21,126.54676055908205,4931.14990234375,9135.59375,1175.699951171875,46.9,7.382,7.237,3.200000047683716,1.99399995803833,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-24,126.13748168945312,4943.9501953125,9087.14453125,1193.800048828125,46.97,7.395,7.249,3.2269999980926514,2.0179998874664307,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-25,122.68882751464844,4806.75,8851.6474609375,1197.800048828125,47.49,7.383,7.251,3.1579999923706055,1.9730000495910645,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-26,128.50985717773438,4917.39990234375,9027.4951171875,1213.300048828125,47.1,7.524,7.337,3.2179999351501465,2.055999994277954,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-27,129.88174438476562,5003.10009765625,9258.3427734375,1211.9000244140625,46.71,7.524,7.337,3.3380000591278076,2.184999942779541,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-28,131.0868682861328,5066.5498046875,9312.4912109375,1212.199951171875,46.31,7.539,7.374,3.3010001182556152,2.0969998836517334,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-05-31,131.62501525878906,5086.2998046875,9363.591796875,1212.199951171875,46.31,7.564,7.413,3.3010001182556152,2.0969998836517334,325.91,-1300.31,65.03028,80.4363982043541,-13.54447,6.0,5.75,10.149064571049893,878.0,2100.0
2010-06-01,127.0242919921875,4970.2001953125,9118.943359375,1224.800048828125,47.08,7.564,7.392,3.2960000038146973,2.0950000286102295,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-02,127.68366241455078,5019.85009765625,9192.34375,1220.5999755859375,46.89,7.503,7.367,3.3340001106262207,2.131999969482422,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-03,129.47247314453125,5110.5,9387.5908203125,1208.300048828125,46.55,7.56,7.385,3.378999948501587,2.1579999923706055,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-04,131.25363159179688,5135.5,9455.83984375,1216.199951171875,46.85,7.537,7.381,3.194999933242798,1.9789999723434448,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-07,127.63064575195312,5034.0,9292.4912109375,1239.300048828125,47.08,7.49,7.381,3.184000015258789,1.968000054359436,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-08,123.92428588867188,4987.10009765625,9185.193359375,1244.0,46.82,7.463,7.397,3.1679999828338623,1.9609999656677248,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-09,124.99298095703124,5000.2998046875,9238.0927734375,1228.5,46.95,7.485,7.411,3.187000036239624,1.98199999332428,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-10,127.53113555908205,5078.60009765625,9346.341796875,1220.800048828125,46.89,7.53,7.397,3.319000005722046,2.1080000400543213,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-11,130.13851928710938,5119.35009765625,9451.640625,1228.9000244140625,46.76,7.638,7.442,3.2160000801086426,2.009999990463257,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-14,131.31529235839844,5197.7001953125,9533.9892578125,1223.300048828125,46.4,7.686,7.461,3.2750000953674316,2.052000045776367,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-15,132.30752563476562,5222.35009765625,9554.2890625,1233.199951171875,46.41,7.659,7.48,3.309999942779541,2.0829999446868896,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-16,134.86874389648438,5233.35009765625,9588.7890625,1229.300048828125,46.43,7.593,7.421,3.2820000648498535,2.065000057220459,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-17,135.96090698242188,5274.85009765625,9613.2890625,1247.5,46.22,7.62,7.414,3.190000057220459,1.9880000352859497,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-18,133.72271728515625,5262.60009765625,9576.138671875,1257.199951171875,45.96,7.572,7.411,3.2230000495910645,2.0160000324249268,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-21,138.4145050048828,5353.2998046875,9757.9365234375,1239.699951171875,45.64,7.568,7.386,3.243000030517578,2.0280001163482666,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-22,137.153076171875,5316.5498046875,9675.3876953125,1239.9000244140625,46.0,7.572,7.383,3.1659998893737793,1.965999960899353,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-23,138.50680541992188,5323.14990234375,9718.8369140625,1234.0999755859375,46.185,7.585,7.386,3.115000009536743,1.9149999618530271,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-24,136.24551391601562,5320.60009765625,9673.4873046875,1245.5,46.4775,7.581,7.4,3.122999906539917,1.940999984741211,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-25,131.7614288330078,5269.0498046875,9450.990234375,1255.800048828125,46.36,7.659,7.438,3.11299991607666,1.9110000133514404,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-28,133.85348510742188,5333.5,9542.0888671875,1238.199951171875,46.2,7.598,7.428,3.0320000648498535,1.8339999914169312,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-29,130.49232482910156,5256.14990234375,9381.291015625,1242.0,46.4,7.57,7.405,2.9670000076293945,1.7860000133514404,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-06-30,132.5536346435547,5312.5,9464.4892578125,1245.5,46.41,7.561,7.393,2.950999975204468,1.7949999570846558,325.91,-1300.31,66.56041,81.1328172364265,-8.131923,6.0,6.0,10.149064571049893,878.0,2100.0
2010-07-01,129.43862915039062,5251.39990234375,9349.2919921875,1206.300048828125,46.59,7.528,7.377,2.927000045776367,1.7949999570846558,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-02,129.22323608398438,5237.10009765625,9357.0419921875,1207.4000244140625,46.55,7.551,7.391,2.9790000915527344,1.812000036239624,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-05,129.30787658691406,5235.89990234375,9385.240234375,1207.4000244140625,46.55,7.613,7.438,2.9790000915527344,1.812000036239624,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-06,132.10752868652344,5289.0498046875,9550.7890625,1194.800048828125,46.76,7.616,7.438,2.931999921798706,1.7599999904632568,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-07,130.16932678222656,5241.10009765625,9449.140625,1198.5999755859375,46.96,7.587,7.481,2.9800000190734863,1.7760000228881836,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-08,132.64593505859375,5296.85009765625,9566.48828125,1195.800048828125,46.865,7.601,7.436,3.0199999809265137,1.8009999990463257,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-09,134.73800659179688,5352.4501953125,9713.5869140625,1209.5999755859375,46.66,7.654,7.448,3.055999994277954,1.8389999866485596,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-12,137.43768310546875,5383.0,9850.4853515625,1198.5,46.66,7.614,7.384,3.0460000038146973,1.8289999961853027,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-13,138.36065673828125,5400.64990234375,9931.484375,1213.300048828125,46.74,7.623,7.389,3.114000082015991,1.8869999647140503,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-14,137.09922790527344,5386.14990234375,9956.5341796875,1206.800048828125,46.71,7.626,7.367,3.049999952316284,1.8140000104904177,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-15,135.6532745361328,5378.75,9931.984375,1208.0999755859375,46.5,7.636,7.37,2.9779999256134033,1.741000056266785,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-16,138.81442260742188,5393.89990234375,10013.333984375,1188.0,46.7,7.637,7.38,2.938999891281128,1.690000057220459,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
2010-07-19,138.4529266357422,5386.4501953125,10032.3837890625,1181.699951171875,47.1,7.62,7.367,2.9639999866485596,1.7059999704360962,325.91,-1300.31,68.09053,81.8292362684988,-11.92608,6.0,6.0,10.149064571049893,1038.0,2079.0
